ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,FcwID0,FcwId1,FcwId2,FcwTTc,FcwPet,ObdCarYawRate,DaiShiYawRate,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,AgcSw,AgcType,DbfMag,FrameIntervalTime,installAngleOffset,ObjLength,ObjWidth,x rms,y rms,vx rms,vy rms,ax rms,ay rms,A rms,MeasCounter,MAtr,AccX,AccY,AccZ,errorCode
START,FrameNb:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:33:897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,53.2,-9.6,-11,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
59,54.4,-9.6,-11,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
60,42.6,-9.4,-16,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
61,37.6,-9.4,-19,24,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,189,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
62,40.4,-9.4,24,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,191,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
63,42.4,-9.4,23,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,200,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
64,32.4,-9,-23,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
65,34.4,-9,29,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
66,31.4,-9,31,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
67,59.2,-9,28,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
68,27.6,-8.8,-26,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
69,31.2,-8.8,31,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
70,26.6,-8.6,-27,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,167,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
71,26.2,-8.6,-27,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
72,21.4,-8,-36,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
73,15.4,-7.4,19,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
74,23,-6.4,26,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
75,35,-5.8,20,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
76,34.4,-5.4,23,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,150,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
77,33.6,-4.6,24,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
78,34.4,-69.2,26,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,130,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
79,44,-2.8,11,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
80,44.6,-2.8,11,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
81,46.2,-2.8,12,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
82,46.8,-2.8,10,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,52,-1,0,0,0,0,0,0,0,0,0,13268,0,0,0,0,101/102
END,Total:83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:36:926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,170.8,60,0,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
1,12.4,0.6,5,38,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,222,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
2,29,2.4,-5.25,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
3,31.8,2.4,-1,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
4,27.8,2.4,-1.75,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,190,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
5,33.8,2.4,-1,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
6,198.4,-71,1.25,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
7,203.4,-10,2,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,187,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
8,159.8,-10,4.5,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,159,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
9,70,-9.8,13,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
10,60.2,-9.8,16,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
11,48,-9.6,-14,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
12,37.2,-9.4,-18,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
13,27.4,-8.6,-25,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
14,30.8,-9,31,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
15,120,-8.8,-26,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,137,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
16,25.2,-8.6,-28,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
17,21.8,-7.8,-36,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,130,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
18,205.4,-51,-39,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,124,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
19,180,-5.4,1.25,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
20,201.6,10,-39,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,125,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
21,44,-2.8,8,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
22,46,-2.8,11,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
23,165.4,-1.2,0.25,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,123,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
24,165.4,-76.2,0.5,31,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,199,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
25,1024,-51,-38,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,129,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
26,12.4,0.6,5.5,35,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,220,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
27,13.2,0.6,6.5,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
28,14.6,0.6,4.75,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
29,28.8,2.4,-5.25,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,195,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
30,29,2.4,-3,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
31,32.8,2.4,-1.5,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
32,28,2.4,-3,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,186,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
33,31.6,2.4,-1.5,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
34,33,2.4,-1.75,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
35,59.2,-9.8,16,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,175,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
36,62,-9.8,17,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
37,65,-9.8,16,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,148,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
38,65.6,-9.8,16,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
39,67.4,-9.8,15,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
40,67.8,-9.8,14,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
41,72.2,-9.8,14,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
42,73.6,-9.8,13,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
43,75.2,-9.8,14,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
44,76.6,-9.8,13,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
45,78.8,-9.8,13,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
46,49,-9.6,-14,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
47,52,-9.6,-12,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
48,53.6,-9.6,-11,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
49,54.6,-9.6,-11,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
50,56,-9.6,-11,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
51,58,-9.8,18,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,180,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
52,59.8,-9.8,17,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
53,46.4,-9.6,-14,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
54,47.2,-9.6,-14,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
55,48.2,-9.6,-14,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,173,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
56,46.8,-9.4,-15,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
57,40.4,-9.4,24,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,192,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
58,41.6,-9.4,24,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,196,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
59,32,-9,29,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
60,58.6,-9,29,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,132,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
61,30.6,-8.8,32,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
62,26.2,-8.6,-28,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
63,22.4,-8,-35,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,167,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
64,21.2,-7.8,-36,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
65,34.6,-5.6,20,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
66,35,-5.4,21,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
67,33.2,-4.6,24,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
68,43.8,-2.8,12,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
69,44.4,-2.8,10,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
70,46,-2.8,12,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
71,46.6,-2.8,10,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13269,0,0,0,0,101/102
END,Total:72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:36:977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12.4,0.6,5,38,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,222,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
1,29,2.4,-4.25,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,188,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
2,27.8,2.4,-1.75,29,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,196,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
3,32,2.4,-1.25,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
4,33.8,2.4,-1,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
5,161.4,-62,0,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
6,165.4,-76.4,0.5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
7,159.2,-10,3,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
8,203,-10,1.75,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
9,59.6,-9.8,17,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,141,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
10,66.6,-9.8,16,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,141,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
11,69.4,-9.8,14,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
12,48,-9.6,-14,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
13,36.8,-9.4,-18,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
14,41,-9.4,24,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
15,30.2,-8.8,32,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
16,27.2,-8.6,-26,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
17,119.4,-8.6,-26,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
18,21.2,-7.8,-37,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,127,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
19,202.2,10,-39,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,122,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
20,170.8,59.8,0.5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,140,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
21,179.6,-5.6,1.25,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
22,198,-71,1.75,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
23,43.8,-2.8,8.5,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
24,46,-2.8,11,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,137,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
25,165.2,-1.2,0.25,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,200,51,-1,0,0,0,0,0,0,0,0,0,13270,0,0,0,0,101/102
